,기업명,주소,직급,기술스택,자격요건,우대사항,url,기업url,업종분류,사원수,연혁,기업형태,매출액,홈페이지,평균연봉
153,디랙스,경기 안양시 만안구 전파로62번길 26 디랙스 4층,경력무관,"['AWS', 'Java', 'Spring', 'MySQL', 'Android']","['스킬', '', 'ㆍAndroid, iOS, JAVA, JSP, MySQL, Spring Framework ( 개발자 )', '', '자격요건', '', 'ㆍ학력 : 초대졸이상', '', 'ㆍ경력 : 신입·경력']","['우대사항', '', 'ㆍ전공 : 컴퓨터공학/AI 관련, 수학, 통계학', '', 'ㆍ솔루션 개발경험, 시스템 운영/유지보수 경험']",https://www.rallit.com/positions/1776/aws-%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%AA%A8%EC%A7%91,http://www.draxfit.com/,운동 및 경기용구 제조업,164,23년 (2001년 설립),주식회사,"494억 6,391만",-,"4,485만"
154,그로잉랩,서울 강남구 역삼로 168 팁스타운S6 301호,시니어 (9년 이상),"['AWS', 'Node.js', 'MySQL', 'Github']","[' 웹서비스 개발을 7년이상 경험하신 분', ' AWS 등의 클라우드 기반 서비스를 개발하고 운영한 경험이 있으신 분', ' 웹 서비스의 설계/개발/성능 최적화를 경험이 있으신 분', ' 빌드, 테스트, 배포 자동화 경험이 있으신 분']","[' 다양한 환경에서 개발하신 경험이 있으신 분', ' 서비스 인프라 설계 및 관리를 수행하신 분', ' 팀 매니징 경험이 있으신 분', ' 금융 또는 기업데이터를 활용한 프로젝트 경험이 있으신 분', ' Machine Learning을 활용한 데이터 처리 경험이 있으신 분']",https://www.rallit.com/positions/1368/%EB%B0%B1%EC%97%94%EB%93%9C-%EC%8B%9C%EB%8B%88%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90,https://www.butler.works/,시스템ㆍ응용 소프트웨어 개발 및 공급업,2,3년 (2021년 설립),주식회사,-,-,-
155,닥터리본,"인천 연수구 갯벌로 12 별관 A동 511호(송도동, 미추홀타워)",경력무관,"['AWS', 'Node.js', 'TypeScript']",[' 백엔드 개발 및 유지보수 경력 1년 이상'],"[' AWS 유경험자', ' 배포 프로세스 환경 구축 및 사용 유경험자', ' RDBMS, NoSQL 등 유경험자', ' 테스트 코드 작성 및 CI/CD 개발 환경 유경험자']",https://www.rallit.com/positions/2272/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,https://teamreborn.notion.site/,통신 판매업,6,4년 (2020년 설립),주식회사,-,-,"3,413만"
156,엔블리스컴즈,서울 동작구 노량진로 10 503호,미들 (4~8년),"['AWS', 'MySQL', 'Spring Boot', 'Back-End']","[' 필요한 업무 기술의 경험과 이해도가 높으신 분', ' 웹 서비스에 대한 이해와 책임감이 있으신 분', ' 코드 리뷰에 긍정적이고, 원활한 커뮤니케이션이 가능하신 분', ' 다양한 직군의 동료들과 협업하여 문제를 파악하고 해결할 수 있는 분', ' 유저가 겪는 문제점을 찾고 기술로 해결하는 일에 관심 있는 분']","[' 컴퓨터공학 및 공학 관련 계열을 전공하신 분', ' 다양한 백엔드 개발 경력을 보유하신 분', ' 웹 및 서버 보안에 대한 이해도를 가지신 분', ' 글로벌 서비스 경험이 있으신 분', ' 서비스를 운영하는 스타트업 경험이 있으신 분', ' 소프트웨어 품질, 생산성을 합리적으로 생각하고 해결이 가능하신 분']",https://www.rallit.com/positions/305/%EB%B0%B1%EC%97%94%EB%93%9C-%EC%84%9C%EB%B2%84-%EA%B0%9C%EB%B0%9C%EC%9E%90,https://www.wishingnote.com/,시스템ㆍ응용 소프트웨어 개발 및 공급업,6,9년 (2015년 설립),주식회사,-,-,-
157,디에스랩글로벌,서울 영등포구 의사당대로 83 5층 103호,미들 (4~8년),"['AWS', '알고리즘', 'FastAPI', 'Django', 'Azure']","[' 백엔드 개발 경력 3년 이상', ' 한 가지 이상의 언어를 능숙하게 다루실 수 있는 분', ' 자료구조, 알고리즘, 데이터베이스, 네트워크 등 전산 지식을 활용한 문제 해결 능력', ' 지속적으로 변화하는 비지니스를 빠르게 파악하고 알맞은 데이터 모델과 API를 설계할 수 있는 능력']","[' FastAPI, Django 등 웹 프레임워크 사용 경험', ' AWS, GCP, Azure 등 클라우드 플랫폼 사용 경험 및 클라우드 기반 웹 서비스에 대한 이해', ' Docker, Kubernetes 등 가상화 관련 플랫폼 사용 경험', ' 형상관리 도구(Git, SVN)를 통한 프로젝트 관리/협업 경험', ' RDB, NoSQL에 대한 이해도 및 서비스에 적절하게 사용할 수 있는 능력']",https://www.rallit.com/positions/217/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,https://ko.ds2.ai/,시스템ㆍ응용 소프트웨어 개발 및 공급업,15,4년 (2020년 설립),주식회사,"6억 3,403만",-,-
158,위시켓,서울특별시 강남구 테헤란로 211 한국고등교육재단빌딩 3층,신입-경력 5년,"[['AWS Solutions Architect associate'], ['AWS'], ['AWS'], [], [], [], ['AWS'], []]","['■ 이건 꼭 있어야 해요.(필수 요건)', '', ' AWS Solutions Architect - associate 자격 보유 경험이 필요합니다.', '   - 인증 기한은 무관하며, 취득했던 경험이 있으면 충분합니다.', ' AWS 내 시스템 구축 및 운영 경험이 필요합니다.', '   - AWS를 활용한 프로젝트 배포 경험 혹은 사례를 포트폴리오 등으로 제공해주세요.', '   - 업무 경험 뿐 아니라 개인 프로젝트 경험도 무관합니다.', '', '', '■ 이런 분과 성장하고 싶어요.(필요한 역량)', '', ' 클라우드 전문 지식을 비개발 직군과 능숙하게 공유하며 협업할 수 있는 커뮤니케이션 역량이 뛰어나신 분', ' AWS 뿐 아니라 다양한 클라우드 지식에 대한 학습과 성장 계획이 있으신 분', ' 온/오프라인으로 행사 및 강연 등에 적극적으로 참여하며, 연사로서 활동에 관심이 많으신 분']","[' 백엔드 개발자로서의 업무 경험이 있으신 분', ' AWS 파트너사에서 업무 경험이 있으신 분', ' 요즘IT 등 IT 매체에서 작가로 활동해본 경험이 있으신 분']",https://www.wanted.co.kr/wd/206581,,그 외 기타 정보 서비스업,52,12년 (2012년 설립),주식회사,"39억 2,933만",-,"5,170만"
159,한국미용데이터,서울 관악구 남부순환로 2072,경력 1-5년,"[['Python', 'Fast API'], ['RESTFul API'], ['MSSQL PostgreSQL RDBMS'], ['Git']]","[' 백엔드개발 1년 이상 경력 혹은 프로젝트 수행 경험', ' Python, Fast-API를 이용한 개발 경험이 있으신 분', ' RESTFul API 설계 및 개발 경험', ' MSSQL / PostgreSQL등 RDBMS 활용 경험', ' Git을 기반으로 한 개발 / 협업에 익숙한 분']","[' AWS 환경에서 서버 운영 및 구축 가능', ' CI/CD, 코드디플로이 등 배포 자동화 경험', ' Swagger, SQLAIchemy, ORM 라이브러리 사용 가능', ' 웹프론트 개발(Svelte, Javascript)']",https://www.wanted.co.kr/wd/206989,,컴퓨터 프로그래밍 서비스업,6,11년 (2013년 설립),주식회사,-,-,"4,679만"
160,이지샵,서울시 중구 세종대로 39 대한상공회의소 13층,경력 3-7년,[[]],"[' 보안관련 실무경험 3년이상', ' 클라우드 서비스 모니터링 및 장애복구', ' 클라우드 서버관리경험']","[' 보안 네트워크 지식 보유', ' 정보보호시스템 운영/관리 실무경험', ' ISMS 인증 경험']",https://www.wanted.co.kr/wd/121889,,통신 판매업,1,3년 (2021년 설립),개인,-,-,-
161,어밸브,서울 서초구 반포대로9길 7,경력 1-2년,"[['AWS EC', 'S', 'RDS', 'Lambda'], ['DBMS MySQL', 'PostgreSQL'], ['Node js Express js', 'FastAPI', 'Flask Server Framework'], ['Javascript Python']]","['ㆍAWS 클라우드 서비스(EC2, S3, RDS, Lambda)를 활용해 프로젝트를 빛낸 경험이 있으신 분', 'ㆍ다양한 DBMS(예: MySQL, PostgreSQL 등)를 손쉽게 다루실 수 있는 분', 'ㆍNode.js 및 Express.js, FastAPI, Flask와 같은 Server Framework로 멋진 솔루션을 만들고 싶은 분', 'ㆍ프로그래밍 언어로는 Javascript와 Python에 능통하신 분']","['ㆍAI를 활용한 자동 데이터 처리와 응용 솔루션 개발에 관심이 많은 분', 'ㆍAWS SageMaker로 머신러닝 모델을 개발해본 경험이 있으신 분', 'ㆍ팀 프로젝트에 필요한 협업툴 사용에 능숙하신 분', 'ㆍ다양한 경험과 실력을 보여줄 포트폴리오를 가지고 계신 분']",https://www.wanted.co.kr/wd/207591,,엔지니어링 서비스업,8,4년 (2020년 설립),주식회사,-,-,"2,639만"
162,비밀리,"경기도 성남시 분당구황새울로359번길 11, 4층",경력 5-15년,"[['AWS'], ['Kubernetes Docker'], ['Network']]","[' 5년 이상의 AWS 기반의 클라우드 서비스 구축 및 운영 경험이 있으신 분', ' Kubernetes 및 Docker를 이용한 서비스 구축 및 운영 경험이 있으신 분', ' Network/인프라 보안에 대한 기본지식이 있으신 분', ' 각종 스크립트 작성이 가능하신 분']","[' 클라우드 기반 시스템 구축 & 운영 자동화 경험 (AWS CloudFormation 등)', ' 컨테이너 오케스트레이션 구축 & 운영 경험(Kubernetes)', ' 7x24 서비스 사이트 운영 경험이 있으신 분', ' 대용량 트래픽 처리 경험이 있으신 분', ' 적극적이고 능동적으로 협업이 가능하신 분']",https://www.wanted.co.kr/wd/175975,,시스템ㆍ응용 소프트웨어 개발 및 공급업,18,4년 (2020년 설립),주식회사,-,-,"5,771만"
163,피어테크,"서울 강남구 봉은사로 112길 6 , 3층 (익성빌딩)",경력 3-5년,"[[], ['Linux'], ['Ansible', 'Python', 'Go']]","['- 인프라 관련 경력 3년 이상 ', '- 퍼블릭 또는 프라이빗 클라우드 구축 및 운영 경험', '- Linux 시스템 구축 및 운영 경험', '- 인프라 관리 업무 자동화 가능: Ansible, Python, Go']","['-  블록체인에 관심 있음', '-  클라우드 기반 시스템 구축 & 운영 자동화 경험(Ansible, Chef, AWS ', '   CloudFormation 등)', '-  컨테이너 오케스트레이션 구축 & 운영 경험(Kubernetes)', '-  소스 버전 관리 도구와 익숙함 (git, jenkins 등)', '- 네트워킹 지식 보유(TCP/IP, Router, Switch, WiFi, VPN, Firewall)', '-  학습 능력이 높은 사람(fast learner)']",https://www.wanted.co.kr/wd/187847,,시스템ㆍ응용 소프트웨어 개발 및 공급업,22,7년 (2017년 설립),주식회사,"60억 6,926만",-,"4,172만"
164,엔디에스,서울특별시 동작구 여의대방로 112 도연관 11층,경력 3-15년,[['Enterprise']],"[' 클라우드 서비스 영업 / 솔루션 영업 경험자 ', ' 대형Enterprise, 병원, 금융권 영업 경험 최소 2년 보유자']",[' 사업 제안서 작성 및 프리젠테이션 역량 우수자 우대'],https://www.wanted.co.kr/wd/197606,,시스템ㆍ응용 소프트웨어 개발 및 공급업,460,29년 (1995년 설립),주식회사,"1,177억 6,257만",-,"5,875만"
165,피어테크,"서울 강남구 봉은사로 112길 6 , 3층 (익성빌딩)",경력 5-10년,"[['Ansible'], ['IT IT'], ['AWS IT Lead']]","['-  Ansible 이용 인프라 관리 가능', '-  IT 인프라 운영: 5년 이상(총 IT 경력 10년 이상)', '-  AWS 기반 IT 인프라 구축 및 운영을 Lead 할 수 있어야 함', '  서비스 제공에 필요한 기술들을 검토하고 적정 기술을 선택해 적용']","['- 블록체인에 관심 있음', '- AWS 인프라 운영 경력', '- AWS 관련 자격증', '- 정보보안 업무 경력', '- ISMS 인증받은 회사 근무 경력']",https://www.wanted.co.kr/wd/187850,,시스템ㆍ응용 소프트웨어 개발 및 공급업,22,7년 (2017년 설립),주식회사,"60억 6,926만",-,"4,172만"
166,아인잡,강남구 강남대로 310 유니온센터,경력 7-15년,"[['Computer', 'Software'], [], ['Java b c platform'], ['Data architecture API framework'], ['DB'], ['logic'], ['filter matching'], ['B C'], ['AWS RDS', 'Codecommit', 'Jenkis CI CD', 'ECS']]","['[학력] 학사 이상 (4년) Computer 공학, 혹은 Software 공학 혹은 관련학과 학사', '[경력] 개발 경력 7년~', '', 'ㆍJava 로 서비스 b2c platform 개발 경험 7년 이상', 'ㆍData architecture/API 설계/framework 구축 경험', 'ㆍDB 논리적 설계/물리적 설계/구현/운영', 'ㆍ프로그램 logic 개발 경험', 'ㆍ결재 기능, filter matching기능', 'ㆍB2C 상용 서비스 플랫폼을 개발 경험이 있는 분', 'ㆍAWS RDS, Codecommit, Jenkis (CI/CD), ECS 개발 및 서버 운영 경험 3년 이상.']","['  서비스 플랫폼 개발 경험', '  좋은 코드가 무엇인가에 대해 관심 있는 분 ', '  자기주도적이고 적극적으로 커뮤니케이션 할수 있는 분', '  새로운 기술에 관심이 많고 적극적인 활용이 가능한 분', '  Python, TensorFlow, Random Forest, NLP', '   React']",https://www.wanted.co.kr/wd/141909,,시스템ㆍ응용 소프트웨어 개발 및 공급업,2,5년 (2019년 설립),기타 법인,-,-,789만
167,빗썸코리아,"서울시 강남구 테헤란로 124, 삼원타워 15~17F",경력 5-10년,"[['AWS'], ['Ansible', 'Terraform IaC'], ['Kubernetes Docker'], ['CDN', 'APM']]","[' 5년 이상의 AWS 기반의 클라우드 서비스 구축 및 운영 경험이 있으신 분', ' Ansible, Terraform등 IaC 구축 및 운영 겸험이 있으신 분', ' Kubernetes 및 Docker를 이용한 서비스 구축 및 운영 경험이 있으신 분', ' 각종 스크립트 작성이 가능하신 분', ' CDN, APM등의 솔루션 사용에 능숙 하신분']","[' 시스템 운영 자동화를 경험하신 분', ' 7x24 서비스 사이트 운영 경험이 있으신 분', ' 대용량 트래픽 처리 경험이 있으신 분', ' 의사소통이 원활하고 창의적인 대안 제시가 가능하신 분', ' 다양한 Open Source 경험 및 이해도가 있으신 분', '', '', '[채용절차]', ' 서류전형 ＞ 1차 기술 인터뷰 ＞ 2차 임원 인터뷰 ＞ 최종합격', '', '* 본 공고는 수시채용으로 진행되며, 채용 완료 시 조기에 마감될 수 있습니다.', '* 서류전형 결과에 따라 Pre-Test(전화 인터뷰 또는 온라인 테스트)가 진행될 수 있습니다.', '* 채용절차는 일정과 상황에 따라 사전 안내 후 변경될 수 있으며, 각 전형의 결과는 개별적으로 안내하여 드립니다.', '* 입사 후 3개월의 수습기간을 적용하며, 평가 결과에 따라 수습기간이 연장되거나 채용이 취소될 수 있습니다.', '* 지원서에 기재된 내용 중 허위 사실이 발견될 경우 채용이 취소될 수 있습니다.', '* 국가 유공자 · 장애인 등 취업보호대상자는 관계법령에 따라 우대합니다.']",https://www.wanted.co.kr/wd/171975,,통신 판매업,359,10년 (2014년 설립),주식회사,"1조 99억 2,502만",https://bithumbcorp.com/ko/,1억 749만
168,스마일샤크,테헤란로 44길 5,신입,"[['OS Linux', 'Windows'], ['BashShell', 'Python'], ['AWS']]","['- OS (Linux, Windows) 운영경험 있으신 분', '- BashShell, Python 언어 사용 가능하신 분', '- 클라우드 서비스 (AWS) 시스템 운영/구축 경험 있으신 분', '- 고객 지원을 위한 커뮤니케이션 역량을 갖추신 분']","['- AWS 클라우드 자격증 소유자', '  (Developer, SysOps Adminstrator Associate 또는 DevOps Professional 자격증 우대)', '- IT분야에 흥미를 가지고 지속적으로 자기 개발을 할 수 있는 분', '- 기술 수준은 높지 않아도 기본적인 인프라 지식이 있는 분', '- 문제 해결을 위해 도전을 두려워 하지 않으며 원활한 의사소통이 가능한 분', '- 본인이 쌓은 지식을 잘 표현할 수 있는 분']",https://www.wanted.co.kr/wd/201745,,"컴퓨터 시스템 통합 자문, 구축 및 관리업",19,4년 (2020년 설립),기타 법인,"23억 5,386만",-,"4,471만"
169,니어브레인,서울 동대문구 회기로 117-3,신입,[[]],"[' 컴퓨터 공학 또는 유관분야 대학교(4년제) 학사 졸업자', ' 해외 출장에 결격사유 없는 자']","[' Backend 개발 유경험자', ' AWS 환경에서 서버 운영 및 구축 가능한 자', ' 초기 스타트업 및 바이오테크, 디지털 헬스케어 등 동종업계 유경험자']",https://www.wanted.co.kr/wd/195593,,시스템ㆍ응용 소프트웨어 개발 및 공급업,8,2년 (2022년 설립),주식회사,-,-,-
